date,observed,trend,seasonal,residual
2017-08-01,16.0,12.917875450559553,3.0219870673808025,0.06013748205964475
2017-09-01,16.0,13.54156247659267,1.8563493820765282,0.6020881413308015
2017-10-01,16.0,14.174903808422348,1.178342706692403,0.6467534848852488
2017-11-01,16.0,14.819114588475475,0.5304490684723501,0.6504363430521742
2017-12-01,16.0,15.474936786530295,-0.04843726596524339,0.5735004794349496
2018-01-01,16.0,16.142463878313826,-0.5305103346831131,0.38804645636928825
2018-02-01,16.0,16.820921234470266,-0.8950090435056166,0.07408780903535117
2018-03-01,16.0,17.508325811831586,-1.7736148661053808,0.26528905427379357
2018-04-01,16.0,18.200773547866575,0.0030278052317521953,-2.203801353098328
2018-05-01,16.0,18.891092199284444,-0.21139950700822846,-2.679692692276216
2018-06-01,16.0,19.569654389271896,-0.5725609243086693,-2.9970934649632284
2018-07-01,16.0,20.24117977392055,-1.197893309781682,-3.043286464138866
2018-08-01,25.0,20.956417968810882,1.92220715692734,2.121374874261779
2018-09-01,25.0,21.655292445299562,1.666617273821243,1.6780902808791964
2018-10-01,25.0,22.333099815077617,0.9987407647384822,1.6681594201839012
2018-11-01,25.0,22.94884468455353,0.4009950957348725,1.6501602197115943
2018-12-01,25.0,23.43831162316136,-0.12967214157435847,1.6913605184129956
2019-01-01,25.0,23.724567480768748,-0.585078967413129,1.8605114866443806
2019-02-01,25.0,23.742136246056045,-0.9557418929283588,2.2136056468723133
2019-03-01,25.0,23.47072722345365,-1.703710531257008,3.2329833078033587
2019-04-01,25.0,22.952838992833794,0.3394676053970215,1.707693401769184
2019-05-01,25.0,22.269683721127123,0.07680631199468646,2.6535099668781896
2019-06-01,25.0,21.531552149290476,-0.32025001405864895,3.788697864768171
2019-07-01,25.0,20.909962749843768,-0.90555687098621,4.995594121142442
2019-08-01,15.0,20.54717812195136,0.8650766635437409,-6.412254785495103
2019-09-01,15.0,20.47934539353559,1.6010001580713191,-7.080345551606907
2019-10-01,15.0,20.641657723120193,0.9564761347170794,-6.598133857837272
2019-11-01,15.0,20.94855437760568,0.4116966627459184,-6.360251040351599
2019-12-01,15.0,21.357604518206298,-0.07812139536536702,-6.279483122840931
2020-01-01,15.0,21.87123341833381,-0.5228715971214748,-6.348361821212334
2020-02-01,15.0,22.538363651490783,-0.9240882321485611,-6.614275419342222
